compte;libelle;text
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - DERMOSONE  Crème Derm.0,05% Tb 15gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - DERMOSONE  Crème Derm.0,05% Tb 15gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - SUPRASONE Crème Derm. Tb 15 gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - SUPRASONE Crème Derm. Tb 15 gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - VALECORT Crème Derm 0,05% Tb 10gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU DESONIDE AF OU MOMETASONE) - VALECORT Crème Derm 0,05% Tb 10gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - DERMOSONE  Lotion 0,05% FL 15ml;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - DERMOSONE  Lotion 0,05% FL 15ml
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - SUPRASONE 0.05% lotion Fl 30gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - SUPRASONE 0.05% lotion Fl 30gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - VALECORT Lotion 0,1% Fl 15ml;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE) - VALECORT Lotion 0,1% Fl 15ml
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - DERMOSONE  Pde Derm 0,05% Tb 15 gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - DERMOSONE  Pde Derm 0,05% Tb 15 gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - SUPRASONE Pde Derm 0.05% Tb 15gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - SUPRASONE Pde Derm 0.05% Tb 15gr
7;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - VALECORT Pde Derm  0,05% Tb 10gr;CORTICOIDE (BETAMETHASONE OU FLUOCINONIDE OU FLUTICASONE OU MOMETASONE) - VALECORT Pde Derm  0,05% Tb 10gr
7;LIDOCAINE * # - XYLOCAINE 2% GEL URETRAL Ser Pré-remplie Bt/1/10gr;LIDOCAINE * # - XYLOCAINE 2% GEL URETRAL Ser Pré-remplie Bt/1/10gr
7;LIDOCAINE * # - XYLOCAINE Urethral Gel Derm Tb 15gr * #;LIDOCAINE * # - XYLOCAINE Urethral Gel Derm Tb 15gr * #
7;LIDOCAINE * # - XYLOCAINE VISQUEUSE Gel Or  2% Tb 100gr;LIDOCAINE * # - XYLOCAINE VISQUEUSE Gel Or  2% Tb 100gr
7;BENZOATE DE BENZYLE (sans typol) - ASCALOL Lotion Derm 25% Fl 125ml;BENZOATE DE BENZYLE (sans typol) - ASCALOL Lotion Derm 25% Fl 125ml
7;ANTIMONIATE DE MEGLUMINE  # - GLUCANTIME Amp Inj 1,5mg 5ml Bt 5  #;ANTIMONIATE DE MEGLUMINE  # - GLUCANTIME Amp Inj 1,5mg 5ml Bt 5  #
7;CROTAMITON - PRUREX  Crème Derm 10% Tb 40gr;CROTAMITON - PRUREX  Crème Derm 10% Tb 40gr
7;LIDOCAINE / PRILOCAINE - PRILIA 5 % Crème Derm. Tb 30gr;LIDOCAINE / PRILOCAINE - PRILIA 5 % Crème Derm. Tb 30gr
7;AMINOGLUTETHIMIDE - ORIMITENE Comp séc 250mg Bt 60;AMINOGLUTETHIMIDE - ORIMITENE Comp séc 250mg Bt 60
7;BENZYLTHIOURACILE - BASDENE Comp 25mg Bt 50;BENZYLTHIOURACILE - BASDENE Comp 25mg Bt 50
7;CARBIMAZOLE # - NEOMERCAZOLE 5mg Comp Bt 50;CARBIMAZOLE # - NEOMERCAZOLE 5mg Comp Bt 50
7;CARBIMAZOLE # - NEOMERCAZOLE 5mg Comp Bt 50;CARBIMAZOLE # - NEOMERCAZOLE 5mg Comp Bt 50
7;LEVOTHYROXINE SODIQUE - LEVOTHYROX 50µg Comp.Séc. Bt 30;LEVOTHYROXINE SODIQUE - LEVOTHYROX 50µg Comp.Séc. Bt 30
7;LEVOTHYROXINE SODIQUE - LEVOTHYROX Comp 50µgr Bt 28;LEVOTHYROXINE SODIQUE - LEVOTHYROX Comp 50µgr Bt 28
7;IPRATROPIUM BROMURE - ATEM  Sol Nébuliseur 0,025% Bt 10;IPRATROPIUM BROMURE - ATEM  Sol Nébuliseur 0,025% Bt 10
7;IPRATROPIUM BROMURE - ATROVENT ENF Sol/Inhl 0,25mg/2ml Bt 10 Doses 2ml;IPRATROPIUM BROMURE - ATROVENT ENF Sol/Inhl 0,25mg/2ml Bt 10 Doses 2ml
7;IPRATROPIUM BROMURE - IPRATROPIUM AGUETTANT ENF 0.25mg/1ml sol inhal Bt 10/1ml;IPRATROPIUM BROMURE - IPRATROPIUM AGUETTANT ENF 0.25mg/1ml sol inhal Bt 10/1ml
7;GLIBENCLAMIDE - HEMI-DAONIL Comp 2,5mg Bt 60;GLIBENCLAMIDE - HEMI-DAONIL Comp 2,5mg Bt 60
7;CETRORELIX - CETROTIDE Pdre Inj 0,25mg Bt 1Fl + ser/1ml  (F);CETRORELIX - CETROTIDE Pdre Inj 0,25mg Bt 1Fl + ser/1ml  (F)
7;ERGOCALCIFEROL ( VIT D2 ) - DEVITONE HUILEUSE Amp Inj IM/buv 15mg Bt 200;ERGOCALCIFEROL ( VIT D2 ) - DEVITONE HUILEUSE Amp Inj IM/buv 15mg Bt 200
7;ERGOCALCIFEROL ( VIT D2 ) - STEROGYL 15H Amp Buv/Inj IM 1,5ml Bt 1;ERGOCALCIFEROL ( VIT D2 ) - STEROGYL 15H Amp Buv/Inj IM 1,5ml Bt 1
7;ERGOCALCIFEROL ( VIT D2 ) - VITAMINE  D3 B.O.N Sol Inj  Bt 1;ERGOCALCIFEROL ( VIT D2 ) - VITAMINE  D3 B.O.N Sol Inj  Bt 1
7;CLOMIPRAMINE CHLORHYDRATE - ANAFRANIL Comp 75mg Bt 20;CLOMIPRAMINE CHLORHYDRATE - ANAFRANIL Comp 75mg Bt 20
7;FLUOXETINE CHLORHYDRATE - ANXETIN Gél. 20mg Bt 30;FLUOXETINE CHLORHYDRATE - ANXETIN Gél. 20mg Bt 30
7;FLUOXETINE CHLORHYDRATE - ANXETIN Gélule 20mg Bt 20;FLUOXETINE CHLORHYDRATE - ANXETIN Gélule 20mg Bt 20
7;FLUOXETINE CHLORHYDRATE - DINALEXIN Gélule 20mg Bt 30;FLUOXETINE CHLORHYDRATE - DINALEXIN Gélule 20mg Bt 30
7;FLUOXETINE CHLORHYDRATE - FLUOXETINE Gélule 20mg Bt 28;FLUOXETINE CHLORHYDRATE - FLUOXETINE Gélule 20mg Bt 28
7;FLUOXETINE CHLORHYDRATE - ROSAL 20mg Gél. Bt 300;FLUOXETINE CHLORHYDRATE - ROSAL 20mg Gél. Bt 300
7;FLUOXETINE CHLORHYDRATE - ROSAL Gélule 20mg Bt 30;FLUOXETINE CHLORHYDRATE - ROSAL Gélule 20mg Bt 30
7;FLUOXETINE CHLORHYDRATE - SEROTYL Gélule 20mg Bt 20;FLUOXETINE CHLORHYDRATE - SEROTYL Gélule 20mg Bt 20
7;PHENOBARBITAL * # - GARDENAL Fl Inj 200mg Bt 1+1 * #;PHENOBARBITAL * # - GARDENAL Fl Inj 200mg Bt 1+1 * #
7;VALPROIQUE ACIDE ou SEL SODIQUE - DEPAKINE Sol Buv 200mg Fl 40ml;VALPROIQUE ACIDE ou SEL SODIQUE - DEPAKINE Sol Buv 200mg Fl 40ml
7;VALPROIQUE ACIDE ou SEL SODIQUE - DEPAKINE Sirop 200mg Fl 150ml;VALPROIQUE ACIDE ou SEL SODIQUE - DEPAKINE Sirop 200mg Fl 150ml
7;VALPROIQUE ACIDE ou SEL SODIQUE - VALOXINE 57.64mg/ml Sirop Fl 150ml;VALPROIQUE ACIDE ou SEL SODIQUE - VALOXINE 57.64mg/ml Sirop Fl 150ml
7;PHENYTOINE SODIQUE - PHENTOLEP 250mg/5ml Sol. Inj. Bt 5/5ml;PHENYTOINE SODIQUE - PHENTOLEP 250mg/5ml Sol. Inj. Bt 5/5ml
7;OXETORONE FUMARATE - NOCERTONE Comp 60mg Bt 30;OXETORONE FUMARATE - NOCERTONE Comp 60mg Bt 30
7;OXETORONE FUMARATE - NOCERTONE Comp séc 60mg Bt 30;OXETORONE FUMARATE - NOCERTONE Comp séc 60mg Bt 30
7;PYRIDOSTIGMINE BROMURE # - MESTINON 60mg Comp. Bt 20;PYRIDOSTIGMINE BROMURE # - MESTINON 60mg Comp. Bt 20
7;PYRIDOSTIGMINE BROMURE # - MESTINON Comp 60mg Bt 20 #;PYRIDOSTIGMINE BROMURE # - MESTINON Comp 60mg Bt 20 #
7;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr 60mg Bt 20;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr 60mg Bt 20
7;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr 60mg Bt 20;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr 60mg Bt 20
7;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr. 60mg Bt 20;PYRIDOSTIGMINE BROMURE # - MESTINON Comp enr. 60mg Bt 20
7;CLORAZEPATE DIPOTASSIQUE # - TRANXENE Fl Inj 20mg Bt 5+5 #;CLORAZEPATE DIPOTASSIQUE # - TRANXENE Fl Inj 20mg Bt 5+5 #
7;CLORAZEPATE DIPOTASSIQUE # - TRANXENE Fl Inj 50mg Bt 5+5 #;CLORAZEPATE DIPOTASSIQUE # - TRANXENE Fl Inj 50mg Bt 5+5 #
7;ETANERCEPT # - ENBREL Pdre/prép. Inj. 25mg  Bt 4 Fl  4 ser.+ 8 aig. #  (F);ETANERCEPT # - ENBREL Pdre/prép. Inj. 25mg  Bt 4 Fl  4 ser.+ 8 aig. #  (F)
7;HALOPERIDOL - HALDOL Comp 20mg Bt 30;HALOPERIDOL - HALDOL Comp 20mg Bt 30
7;HALOPERIDOL - HALDOL Amp Inj 5mg/ml 1ml Bt 7;HALOPERIDOL - HALDOL Amp Inj 5mg/ml 1ml Bt 5
7;HALOPERIDOL - HALDOL Amp inj 5mg/ml 1ml Bt 50;HALOPERIDOL - HALDOL Amp inj 5mg/ml 1ml Bt 50
7;SULPIRIDE - DOGMATIL FORT Comp sec 200mg Bt 12;SULPIRIDE - DOGMATIL FORT Comp sec 200mg Bt 12
7;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 30  #;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 30  #
7;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 90  #;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 90  #
7;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 90  #;NIMODIPINE  # - NIMOTOP Comp 30mg Bt 90  #
7;BUSULFAN  # - MYLERAN Comp 2 mg Bt 25  #;BUSULFAN  # - MYLERAN Comp 2 mg Bt 25  #
7;HYDROXYCARBAMIDE  # - HYDREA Gélule 500mg Bt 20  #;HYDROXYCARBAMIDE  # - HYDREA Gélule 500mg Bt 20  #
7;MELPHALAN # - ALKERAN 2mg Comp. Bt 50 (F);MELPHALAN # - ALKERAN 2mg Comp. Bt 50 (F)
7;MELPHALAN # - ALKERAN Comp pell 2mg Bt 100  #  (F);MELPHALAN # - ALKERAN Comp pell 2mg Bt 100  #  (F)
7;MELPHALAN # - ALKERAN Comp pell 2mg Bt 50 #  (F);MELPHALAN # - ALKERAN Comp pell 2mg Bt 50 #  (F)
7;MELPHALAN # - ALKERAN Comp pell 2mg Bt 50 # (F);MELPHALAN # - ALKERAN Comp pell 2mg Bt 50 # (F)
7;MELPHALAN # - ALKERAN Fl Inj 50mg 10ml Bt1 #;MELPHALAN # - ALKERAN Fl Inj 50mg 10ml Bt1 #
7;MERCAPTOPURINE - PURINETHOL 50mg Comp. Séc. Bt 27;MERCAPTOPURINE - PURINETHOL 50mg Comp. Séc. Bt 25
7;MERCAPTOPURINE - PURINETHOL Comp sec 50mg Bt 27;MERCAPTOPURINE - PURINETHOL Comp sec 50mg Bt 25
7;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #
7;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #
7;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #;PROCARBAZINE  # - NATULAN Caps 50mg Bt 50  #
7;PROCARBAZINE  # - NATULAN Gél.50mg Bt 50  #;PROCARBAZINE  # - NATULAN Gél.50mg Bt 50  #
7;AZATHIOPRINE # - IMUREL 50mg Comp. séc. Bt 100;AZATHIOPRINE # - IMUREL 50mg Comp. séc. Bt 100
7;AZATHIOPRINE # - IMUREL Comp séc 50mg Bt 100 #;AZATHIOPRINE # - IMUREL Comp séc 50mg Bt 100 #
7;AZATHIOPRINE # - IMUREL Comp séc 50mg Bt100 #;AZATHIOPRINE # - IMUREL Comp séc 50mg Bt100 #
7;Ig DE LAPIN ANTITHYMOCYTE HUMAINE - ATG- FRESENIUS FL/100mg 5 ML  (F);Ig DE LAPIN ANTITHYMOCYTE HUMAINE - ATG- FRESENIUS FL/100mg 5 ML  (F)
7;METHYLPREDNISOLONE ACETATE - DEPO-MEDROL 40 Fl inj 40mg Bt 1;METHYLPREDNISOLONE ACETATE - DEPO-MEDROL 40 Fl inj 40mg Bt 1
7;METHYLPREDNISOLONE ACETATE - DEPO-MEDROL 40 Fl inj 40mg Bt 1;METHYLPREDNISOLONE ACETATE - DEPO-MEDROL 40 Fl inj 40mg Bt 1
7;BIPERIDENE - AKINETON Comp  LP 4mg Bt 30;BIPERIDENE - AKINETON Comp  LP 4mg Bt 30
7;BIPERIDENE - AKINETON Comp L.P 4mg Bt 30;BIPERIDENE - AKINETON Comp L.P 4mg Bt 30
7;BIPERIDENE - AKINETON LP 4mg Comp. Pell. Bt 30;BIPERIDENE - AKINETON LP 4mg Comp. Pell. Bt 30
7;OXYMETHOLONE # - OXYMETHOLONE Comp 50mg Bt 100 #;OXYMETHOLONE # - OXYMETHOLONE Comp 50mg Bt 100 #
7;PETHIDINE CHLORHYDRATE  #* - DOLOSAL Amp inj 100mg 2ml Bt 5  #*;PETHIDINE CHLORHYDRATE  #* - DOLOSAL Amp inj 100mg 2ml Bt 5  #*
7;PETHIDINE CHLORHYDRATE  #* - PETHIDINE Amp Inj 100 mg/2ml Bt 5 #*;PETHIDINE CHLORHYDRATE  #* - PETHIDINE Amp Inj 100 mg/2ml Bt 5 #*
7;PETHIDINE CHLORHYDRATE  #* - PETHIDINE Amp Inj 100mg/2ml Bt 10  #*;PETHIDINE CHLORHYDRATE  #* - PETHIDINE Amp Inj 100mg/2ml Bt 10  #*
7;ETOMIDATE # - HYPNOMIDATE Inj 2mg/ml Bt 5 #;ETOMIDATE # - HYPNOMIDATE Inj 2mg/ml Bt 5 #
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPICAINE RACHIANESTHESIE 20mg/4ml Sol. Inj. Bt 20Fl/4ml;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPICAINE RACHIANESTHESIE 20mg/4ml Sol. Inj. Bt 20Fl/4ml
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPIVACAINE RACHIANESTHESIE 20mg Bt 20/5X4ml  * #;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPIVACAINE RACHIANESTHESIE 20mg Bt 20/5X4ml  * #
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPIVACAINE RACHIANESTHESIE 5mg/ml Sol.Inj.Bt 20/4 ml * #;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - BUPIVACAINE RACHIANESTHESIE 5mg/ml Sol.Inj.Bt 20/4 ml * #
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - MARCAINE RACHI. Inj 20mg 4ml Bt 20  * #;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - MARCAINE RACHI. Inj 20mg 4ml Bt 20  * #
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - MARCAINE RACHI. Inj 20mg 4ml Bt 20  * #;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - MARCAINE RACHI. Inj 20mg 4ml Bt 20  * #
7;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - VACAINE RACHI 20mg/4ml Sol.Inj. Bt 20/4ml;BUPIVACAINE CHLORHYDRATE (RACHIANESTHESIE)  * # - VACAINE RACHI 20mg/4ml Sol.Inj. Bt 20/4ml
7;PHENOPERIDINE - PHENOPERIDINE R 1406 Amp inj 1mg 2ml Bt 7;PHENOPERIDINE - PHENOPERIDINE R 1406 Amp inj 1mg 2ml Bt 5
7;PARACETAMOL 100ml - ANALGAN 10mg/ml  Sol. P. Perf. Bt 12Fl/100ml;PARACETAMOL 100ml - ANALGAN 10mg/ml  Sol. P. Perf. Bt 12Fl/100ml
7;PARACETAMOL 100ml - PARALGYL 1000 10mg/ml Sol. Inj. Bt 24/100ml;PARACETAMOL 100ml - PARALGYL 1000 10mg/ml Sol. Inj. Bt 24/100ml
7;PARACETAMOL 100ml - PARALGYL 1000 10mg/ml Sol.P.Perf. Bt 6/100ml;PARACETAMOL 100ml - PARALGYL 1000 10mg/ml Sol.P.Perf. Bt 6/100ml
7;PARACETAMOL 100ml - PERFALGAN Sol Inj 10mg/ml Fl 100ml Bt 12;PARACETAMOL 100ml - PERFALGAN Sol Inj 10mg/ml Fl 100ml Bt 12
7;SUFENTANIL  # - SUFENTA Amp Inj 250 µgr/5ml Bt 10  #;SUFENTANIL  # - SUFENTA Amp Inj 250 µgr/5ml Bt 10  #
7;ROCURONIUM BROMURE  # - ESMERON IV 50mg/5ml Sol.Inj. Bt 10Fl/5ml (F);ROCURONIUM BROMURE  # - ESMERON IV 50mg/5ml Sol.Inj. Bt 10Fl/5ml (F)
7;ROCURONIUM BROMURE  # - ESMERON Sol Inj 50mg/5ml Bt 12  # (F);ROCURONIUM BROMURE  # - ESMERON Sol Inj 50mg/5ml Bt 12  # (F)
7;ENFLURANE - ETHRANE Fl 250ml;ENFLURANE - ETHRANE Fl 250ml
7;HYDROXYBUTYRATE DE SODIUM * - GAMMA OH Sol inj IV 2gr/10ml Bt 6  *;HYDROXYBUTYRATE DE SODIUM * - GAMMA OH Sol inj IV 2gr/10ml Bt 6  *
7;ISOFLURANE  #* - FLORAN Sol Inhl 100% Fl 100 ml  #*;ISOFLURANE  #* - FLORAN Sol Inhl 100% Fl 100 ml  #*
7;ISOFLURANE  #* - FORENE 100% Sol Inhl Fl 100ml  #*;ISOFLURANE  #* - FORENE 100% Sol Inhl Fl 100ml  #*
7;SODIUM BICARBONATE - SODIUM BICARBONATE  Sol inj 8,4% Fl 250ml;SODIUM BICARBONATE - SODIUM BICARBONATE  Sol inj 8,4% Fl 250ml
7;SODIUM BICARBONATE - SODIUM BICARBONATE  Sol inj 8,4% Fl 500ml;SODIUM BICARBONATE - SODIUM BICARBONATE  Sol inj 8,4% Fl 500ml
7;SOLUTION ANTICOAGULANTE C.P.D - SOL. ACD -A (CPD 50ML) FL 500ml;SOLUTION ANTICOAGULANTE C.P.D - SOL. ACD -A (CPD 50ML) FL 500ml
7;GLUCOSE  500ML * - GLUCOSE 50% Fl  inj 500ml  *;GLUCOSE  500ML * - GLUCOSE 50% Fl  inj 500ml  *
7;GLUCOSE  500ML * - GLUCOSE 50% Fl 500ml  *;GLUCOSE  500ML * - GLUCOSE 50% Fl 500ml  *
7;GLUCOSE  500ML * - SERUM GLUCOSE 50% FL 500ML  *;GLUCOSE  500ML * - SERUM GLUCOSE 50% FL 500ML  *
7;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp 15% 10ml Bt 100 #*;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp 15% 10ml Bt 100 #*
7;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp 15% 10ml vrac #*;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp 15% 10ml vrac #*
7;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp Inj 15% Bt 100  #*;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE Amp Inj 15% Bt 100  #*
7;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE PROAMP 15% sol inj Bt 50/10 ml #*;MAGNESIUM SULFATE  #* - MAGNESIUM SULFATE PROAMP 15% sol inj Bt 50/10 ml #*
7;ETHANOL # - ALCOOL 60 Amp 5cc VRAC;ETHANOL # - ALCOOL 60 Amp 5cc VRAC
7;ETHANOL # - ALCOOL ABSOLU Amp 5ml;ETHANOL # - ALCOOL ABSOLU Amp 5ml
7;ETHANOL # - ALCOOL ETHYLIQUE ABSOLU Amp 10ml;ETHANOL # - ALCOOL ETHYLIQUE ABSOLU Amp 10ml
7;ETHANOL # - CURETHYL Amp Inj IV 25ml Bt 8 #;ETHANOL # - CURETHYL Amp Inj IV 25ml Bt 8 #
7;ETHANOL # - CURETHYL Amp Inj. IV.  26% Bt 10 /20ml #;ETHANOL # - CURETHYL Amp Inj. IV.  26% Bt 10 /20ml #
7;RIVASTIGMINE  # - EXELON Gélule 1,5mg Bt 28 #;RIVASTIGMINE  # - EXELON Gélule 1,5mg Bt 28 #
7;CEPHALOSPORINE 1ERE GENE. - CEDROX Sirop 500mg Fl 60ml;CEPHALOSPORINE 1ERE GENE. - CEDROX Sirop 500mg Fl 60ml
7;CEPHALOSPORINE 1ERE GENE. - SAIFORAL Pdre Susp Buv 500mg/5ml  Fl 60ml;CEPHALOSPORINE 1ERE GENE. - SAIFORAL Pdre Susp Buv 500mg/5ml  Fl 60ml
7;CEPHALOSPORINE 1ERE GENE. - CEDROX  Susp Or 250mg/5ml Fl 60ml;CEPHALOSPORINE 1ERE GENE. - CEDROX  Susp Or 250mg/5ml Fl 60ml
7;CEPHALOSPORINE 1ERE GENE. - SAIFORAL Pdre Susp Buv 250mg/5ml Fl 60ml;CEPHALOSPORINE 1ERE GENE. - SAIFORAL Pdre Susp Buv 250mg/5ml Fl 60ml
7;CEPHALOSPORINE 1ERE GENE. - ULTRASPORINE FORTE Pdre/Sirop 250mg/5ml  Fl 100ml;CEPHALOSPORINE 1ERE GENE. - ULTRASPORINE FORTE Pdre/Sirop 250mg/5ml  Fl 100ml
7;ACETYLCHOLINE CHLORURE # - ACETYLCHOLINE 20mg Inj. Bt 6Amp. (miovisin) #;ACETYLCHOLINE CHLORURE # - ACETYLCHOLINE 20mg Inj. Bt 6Amp. (miovisin) #
7;SODIUM ALGINATE - APYROSIS Susp buv Fl 250ml;SODIUM ALGINATE - APYROSIS Susp buv Fl 250ml
7;SODIUM ALGINATE - APYROSIS Susp. Buv. Bt 24 Sachets-doses/10ml;SODIUM ALGINATE - APYROSIS Susp. Buv. Bt 24 Sachets-doses/10ml
7;SODIUM ALGINATE - GAVISCON Sach Bt 24;SODIUM ALGINATE - GAVISCON Sach Bt 24
7;AMITRIPTYLINE CHLORHYDRATE  # - LAROXYL Amp Inj 50mg 2ml Bt 12  #;AMITRIPTYLINE CHLORHYDRATE  # - LAROXYL Amp Inj 50mg 2ml Bt 12  #
7;ANTIBIOTIQUE POLYPEPTIDIQUE/CORTICOIDE - PANOTILE Gtte. Auric. Fl 8ml;ANTIBIOTIQUE POLYPEPTIDIQUE/CORTICOIDE - PANOTILE Gtte. Auric. Fl 8ml
7;ANTISEPTIQUE - COLLU HEXTRIL Collutoire 0.2% Fl 40ml;ANTISEPTIQUE - COLLU HEXTRIL Collutoire 0.2% Fl 40ml
7;ANTISEPTIQUE - GIVALEX Collutoire Fl 50ml;ANTISEPTIQUE - GIVALEX Collutoire Fl 50ml
7;BETABLOQUANT CARDIOSELECTIF FORT - BETOPTIC 0.5% Collyre Fl 3ml;BETABLOQUANT CARDIOSELECTIF FORT - BETOPTIC 0.5% Collyre Fl 3ml
7;BETABLOQUANT CARDIOSELECTIF FORT - CARTEOL LP 2% Collyre Fl 3ml;BETABLOQUANT CARDIOSELECTIF FORT - CARTEOL LP 2% Collyre Fl 3ml
7;CEFOTETAN   SEL DISODIQUE IV * - APACEF FL INJ IV 1 GR BT 1+1 *;CEFOTETAN   SEL DISODIQUE IV * - APACEF FL INJ IV 1 GR BT 1+1 *
7;ANTI-INFLAMMATOIRES NON STEROIDIEN - RHUTAGEL 2,5% Gel Derm. Tb 50gr;ANTI-INFLAMMATOIRES NON STEROIDIEN - RHUTAGEL 2,5% Gel Derm. Tb 50gr
7;TRASTUZUMAB # - HERCEPTIN Pdre perf. 150mg Fl 15ml Bt 1 #  (F);TRASTUZUMAB # - HERCEPTIN Pdre perf. 150mg Fl 15ml Bt 1 #  (F)
7;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - BECLO ASMA  Aérosol 250µgr/Inhl Fl 200 Doses;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - BECLO ASMA  Aérosol 250µgr/Inhl Fl 200 Doses
7;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - CLENIL FORTE Aérosol 250µg/Inh  Fl 200 Doses;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - CLENIL FORTE Aérosol 250µg/Inh  Fl 200 Doses
7;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - CORTIS Aérosol 250µg/Inh  Fl 200 Doses;BECLOMETHASONE OU FLUTICASONE OU BUDESONIDE - CORTIS Aérosol 250µg/Inh  Fl 200 Doses
7;DEXAMETHASONE - DEXACOL 0.1 % Collyre Fl 5ml;DEXAMETHASONE - DEXACOL 0.1 % Collyre Fl 5ml
7;DEXAMETHASONE/ CYCLINE - STER-DEX Pde Opht Unidose Bt 12;DEXAMETHASONE/ CYCLINE - STER-DEX Pde Opht Unidose Bt 12
7;DEXAMETHASONE/ CYCLINE - STER-DEX Pde. Opht. Bt 12 Recipients Unidoses;DEXAMETHASONE/ CYCLINE - STER-DEX Pde. Opht. Bt 12 Recipients Unidoses
7;DEXAMETHASONE # - DECTANCYL Comp 0,5mg Bt 30 #;DEXAMETHASONE # - DECTANCYL Comp 0,5mg Bt 30 #
7;KETOPROFENE - AXEN  Pdre/Prep inj 100mg Bt 5+5/2.5ml;KETOPROFENE - AXEN  Pdre/Prep inj 100mg Bt 5+5/2.5ml
7;KETOPROFENE - KETOMED  Amp inj IM 100mg Bt 2/2ml;KETOPROFENE - KETOMED  Amp inj IM 100mg Bt 2/2ml
7;KETOPROFENE - KETOMED  Amp inj IM 100mg Bt 5/2ml;KETOPROFENE - KETOMED  Amp inj IM 100mg Bt 5/2ml
7;KETOPROFENE - KETOPROF 100 50mg/ml Sol.Inj. Bt 5/2ml;KETOPROFENE - KETOPROF 100 50mg/ml Sol.Inj. Bt 5/2ml
7;NAPROXENE - APRANAX 550mg Comp.Enr.Séc. Bt 16;NAPROXENE - APRANAX 550mg Comp.Enr.Séc. Bt 16
